id,number_1,operator,number_2,solution
8715,442,0,989,1431
8716,881,0,993,1874
8717,106,0,578,684
8718,890,0,52,942
8719,587,0,925,1512
8720,392,0,927,1319
8721,144,0,190,334
8722,112,0,688,800
8723,49,0,801,850
8724,361,0,607,968
8725,208,0,97,305
8726,491,0,52,543
8727,159,0,406,565
8728,370,0,544,914
8729,633,0,441,1074
8730,782,0,620,1402
8731,189,0,623,812
8732,997,0,969,1966
8733,71,0,39,110
8734,286,0,828,1114
8735,354,0,897,1251
8736,160,0,399,559
8737,427,0,399,826
8738,507,0,620,1127
8739,266,0,515,781
8740,178,0,32,210
8741,398,0,742,1140
8742,622,0,924,1546
8743,149,0,484,633
8744,641,0,917,1558
8745,495,0,752,1247
8746,985,0,760,1745
8747,215,0,444,659
8748,531,0,96,627
8749,634,0,929,1563
8750,916,0,746,1662
8751,249,0,789,1038
8752,400,0,606,1006
8753,168,0,576,744
8754,437,0,79,516
8755,531,0,971,1502
8756,985,0,753,1738
8757,315,0,160,475
8758,896,0,663,1559
8759,432,0,642,1074
8760,189,0,589,778
8761,446,0,169,615
8762,758,0,726,1484
8763,206,0,962,1168
8764,552,0,716,1268
8765,608,0,975,1583
8766,33,0,560,593
8767,972,0,694,1666
8768,475,0,2,477
8769,757,0,623,1380
8770,195,0,38,233
8771,983,0,229,1212
8772,292,0,911,1203
8773,91,0,920,1011
8774,675,0,303,978
8775,765,0,330,1095
8776,571,0,98,669
8777,551,0,270,821
8778,540,0,506,1046
8779,249,0,639,888
8780,366,0,481,847
8781,125,0,376,501
8782,682,0,208,890
8783,848,0,376,1224
8784,663,0,470,1133
8785,181,0,514,695
8786,274,0,208,482
8787,909,0,767,1676
8788,720,0,724,1444
8789,149,0,603,752
8790,291,0,998,1289
8791,515,0,282,797
8792,549,0,774,1323
8793,624,0,445,1069
8794,565,0,972,1537
8795,169,0,382,551
8796,188,0,648,836
8797,514,0,855,1369
8798,645,0,658,1303
8799,830,0,325,1155
8800,537,0,873,1410
8801,228,0,312,540
8802,451,0,113,564
8803,383,0,729,1112
8804,618,0,358,976
8805,269,0,628,897
8806,856,0,149,1005
8807,115,0,719,834
8808,207,0,18,225
8809,152,0,915,1067
8810,889,0,819,1708
8811,158,0,855,1013
8812,403,0,166,569
8813,330,0,199,529
8814,91,0,239,330
8815,734,0,770,1504
8816,412,0,305,717
8817,277,0,562,839
8818,943,0,582,1525
8819,369,0,958,1327
8820,852,0,35,887
8821,171,0,264,435
8822,921,0,225,1146
8823,600,0,960,1560
8824,637,0,978,1615
8825,449,0,692,1141
8826,733,0,374,1107
8827,490,0,324,814
8828,411,0,522,933
8829,288,0,923,1211
8830,28,0,492,520
8831,8,0,392,400
8832,933,0,42,975
8833,73,0,71,144
8834,62,0,618,680
8835,96,0,464,560
8836,13,0,432,445
8837,868,0,65,933
8838,11,0,232,243
8839,723,0,165,888
8840,430,0,238,668
8841,342,0,153,495
8842,839,0,362,1201
8843,496,0,640,1136
8844,845,0,555,1400
8845,41,0,319,360
8846,225,0,759,984
8847,12,0,626,638
8848,23,0,425,448
8849,297,0,94,391
8850,764,0,83,847
8851,17,0,53,70
8852,311,0,164,475
8853,969,0,378,1347
8854,128,0,572,700
8855,208,0,398,606
8856,500,0,929,1429
8857,436,0,2,438
8858,573,0,999,1572
8859,39,0,271,310
8860,153,0,857,1010
8861,126,0,703,829
8862,658,0,472,1130
8863,284,0,846,1130
8864,760,0,670,1430
8865,184,0,421,605
8866,886,0,105,991
8867,913,0,768,1681
8868,127,0,823,950
8869,915,0,350,1265
8870,303,0,732,1035
8871,215,0,556,771
8872,425,0,42,467
8873,948,0,666,1614
8874,149,0,121,270
8875,249,0,24,273
8876,19,0,824,843
8877,564,0,176,740
8878,473,0,879,1352
8879,56,0,998,1054
8880,331,0,138,469
8881,470,0,656,1126
8882,142,0,707,849
8883,929,0,932,1861
8884,869,0,683,1552
8885,662,0,380,1042
8886,804,0,299,1103
8887,764,0,142,906
8888,291,0,73,364
8889,848,0,957,1805
8890,556,0,622,1178
8891,802,0,230,1032
8892,38,0,840,878
8893,352,0,810,1162
8894,30,0,496,526
8895,604,0,321,925
8896,224,0,424,648
8897,12,0,836,848
8898,646,0,868,1514
8899,172,0,530,702
8900,176,0,270,446
8901,759,0,854,1613
8902,301,0,510,811
8903,856,0,126,982
8904,981,0,287,1268
8905,700,0,1,701
8906,226,0,594,820
8907,176,0,519,695
8908,717,0,494,1211
8909,574,0,238,812
8910,57,0,741,798
8911,783,0,427,1210
8912,940,0,11,951
8913,524,0,24,548
8914,447,0,625,1072
8915,744,0,856,1600
8916,340,0,331,671
8917,636,0,607,1243
8918,619,0,797,1416
8919,529,0,500,1029
8920,216,0,532,748
8921,257,0,301,558
8922,225,0,601,826
8923,557,0,428,985
8924,775,0,545,1320
8925,730,0,836,1566
8926,804,0,44,848
8927,695,0,531,1226
8928,201,0,521,722
8929,202,0,631,833
8930,480,0,312,792
8931,986,0,464,1450
8932,936,0,896,1832
8933,922,0,820,1742
8934,854,0,135,989
8935,929,0,15,944
8936,158,0,462,620
8937,938,0,311,1249
8938,613,0,889,1502
8939,353,0,953,1306
8940,244,0,958,1202
8941,731,0,928,1659
8942,388,0,450,838
8943,205,0,561,766
8944,242,0,998,1240
8945,772,0,566,1338
8946,29,0,864,893
8947,374,0,272,646
8948,759,0,305,1064
8949,76,0,835,911
8950,472,0,188,660
8951,482,0,111,593
8952,944,0,406,1350
8953,114,0,156,270
8954,264,0,409,673
8955,791,0,616,1407
8956,885,0,336,1221
8957,886,0,853,1739
8958,857,0,160,1017
8959,926,0,239,1165
8960,479,0,486,965
8961,101,0,413,514
8962,612,0,310,922
8963,946,0,193,1139
8964,859,0,430,1289
8965,336,0,93,429
8966,828,0,809,1637
8967,768,0,362,1130
8968,407,0,347,754
8969,836,0,737,1573
8970,448,0,35,483
8971,269,0,957,1226
8972,900,0,737,1637
8973,80,0,544,624
8974,158,0,157,315
8975,931,0,791,1722
8976,830,0,193,1023
8977,237,0,420,657
8978,929,0,119,1048
8979,41,0,357,398
8980,859,0,150,1009
8981,679,0,120,799
8982,220,0,552,772
8983,778,0,594,1372
8984,341,0,878,1219
8985,299,0,880,1179
8986,161,0,441,602
8987,102,0,460,562
8988,444,0,917,1361
8989,628,0,640,1268
8990,484,0,325,809
8991,459,0,531,990
8992,714,0,108,822
8993,877,0,707,1584
8994,508,0,759,1267
8995,289,0,783,1072
8996,560,0,291,851
8997,723,0,482,1205
8998,922,0,550,1472
8999,641,0,813,1454
9000,501,0,348,849
9001,244,0,213,457
9002,473,0,288,761
9003,729,0,580,1309
9004,502,0,18,520
9005,652,0,86,738
9006,198,0,295,493
9007,241,0,537,778
9008,661,0,856,1517
9009,488,0,417,905
9010,394,0,375,769
9011,222,0,422,644
9012,402,0,843,1245
9013,855,0,690,1545
9014,412,0,13,425
9015,868,0,646,1514
9016,438,0,69,507
9017,680,0,179,859
9018,355,0,235,590
9019,495,0,883,1378
9020,178,0,295,473
9021,835,0,305,1140
9022,832,0,734,1566
9023,957,0,95,1052
9024,498,0,768,1266
9025,209,0,170,379
9026,938,0,14,952
9027,970,0,525,1495
9028,436,0,86,522
9029,970,0,216,1186
9030,174,0,285,459
9031,744,0,391,1135
9032,770,0,699,1469
9033,172,0,151,323
9034,485,0,352,837
9035,895,0,128,1023
9036,211,0,961,1172
9037,40,0,512,552
9038,901,0,882,1783
9039,110,0,718,828
9040,380,0,614,994
9041,331,0,594,925
9042,385,0,790,1175
9043,290,0,169,459
9044,806,0,352,1158
9045,453,0,914,1367
9046,258,0,278,536
9047,25,0,677,702
9048,513,0,179,692
9049,444,0,77,521
9050,145,0,235,380
9051,801,0,486,1287
9052,775,0,251,1026
9053,207,0,396,603
9054,63,0,678,741
9055,998,0,412,1410
9056,63,0,63,126
9057,368,0,562,930
9058,317,0,644,961
9059,590,0,986,1576
9060,852,0,780,1632
9061,59,0,989,1048
9062,608,0,472,1080
9063,253,0,667,920
9064,996,0,708,1704
9065,378,0,130,508
9066,359,0,588,947
9067,690,0,683,1373
9068,367,0,884,1251
9069,264,0,86,350
9070,825,0,684,1509
9071,40,0,371,411
9072,586,0,798,1384
9073,944,0,960,1904
9074,40,0,377,417
9075,852,0,139,991
9076,189,0,399,588
9077,142,0,478,620
9078,230,0,334,564
9079,19,0,298,317
9080,937,0,814,1751
9081,112,0,379,491
9082,332,0,744,1076
9083,204,0,863,1067
9084,193,0,131,324
9085,461,0,915,1376
9086,631,0,284,915
9087,808,0,109,917
9088,857,0,351,1208
9089,229,0,380,609
9090,871,0,916,1787
9091,15,0,901,916
9092,146,0,529,675
9093,599,0,49,648
9094,632,0,883,1515
9095,62,0,222,284
9096,111,0,406,517
9097,874,0,375,1249
9098,905,0,660,1565
9099,165,0,365,530
9100,704,0,952,1656
9101,644,0,840,1484
9102,138,0,521,659
9103,879,0,754,1633
9104,159,0,321,480
9105,851,0,697,1548
9106,696,0,414,1110
9107,917,0,948,1865
9108,199,0,984,1183
9109,686,0,745,1431
9110,596,0,476,1072
9111,192,0,549,741
9112,874,0,423,1297
9113,573,0,816,1389
9114,802,0,403,1205
9115,459,0,993,1452
9116,914,0,444,1358
9117,243,0,245,488
9118,165,0,105,270
9119,54,0,798,852
9120,70,0,169,239
9121,765,0,568,1333
9122,252,0,325,577
9123,629,0,985,1614
9124,475,0,522,997
9125,283,0,959,1242
9126,76,0,539,615
9127,143,0,280,423
9128,361,0,162,523
9129,271,0,178,449
9130,67,0,614,681
9131,827,0,644,1471
9132,788,0,601,1389
9133,108,0,804,912
9134,454,0,829,1283
9135,0,0,992,992
9136,327,0,798,1125
9137,629,0,312,941
9138,805,0,176,981
9139,861,0,284,1145
9140,716,0,350,1066
9141,566,0,232,798
9142,507,0,281,788
9143,209,0,116,325
9144,168,0,570,738
9145,109,0,628,737
9146,306,0,47,353
9147,800,0,228,1028
9148,805,0,517,1322
9149,639,0,506,1145
9150,143,0,527,670
9151,188,0,771,959
9152,799,0,413,1212
9153,587,0,44,631
9154,279,0,368,647
9155,248,0,707,955
9156,203,0,812,1015
9157,789,0,642,1431
9158,238,0,91,329
9159,248,0,790,1038
9160,70,0,128,198
9161,352,0,176,528
9162,971,0,623,1594
9163,128,0,600,728
9164,842,0,916,1758
9165,920,0,761,1681
9166,264,0,935,1199
9167,642,0,302,944
9168,840,0,238,1078
9169,553,0,772,1325
9170,326,0,46,372
9171,698,0,233,931
9172,453,0,988,1441
9173,10,0,197,207
9174,258,0,889,1147
9175,536,0,548,1084
9176,916,0,797,1713
9177,791,0,402,1193
9178,314,0,227,541
9179,358,0,528,886
9180,226,0,952,1178
9181,682,0,84,766
9182,939,0,198,1137
9183,851,0,281,1132
9184,484,0,208,692
9185,372,0,791,1163
9186,858,0,483,1341
9187,548,0,418,966
9188,226,0,56,282
9189,212,0,597,809
9190,353,0,102,455
9191,276,0,590,866
9192,207,0,607,814
9193,680,0,530,1210
9194,71,0,721,792
9195,852,0,161,1013
9196,183,0,878,1061
9197,197,0,710,907
9198,795,0,504,1299
9199,95,0,250,345
9200,383,0,504,887
9201,831,0,918,1749
9202,631,0,895,1526
9203,885,0,817,1702
9204,910,0,674,1584
9205,84,0,581,665
9206,718,0,363,1081
9207,450,0,481,931
9208,94,0,116,210
9209,164,0,760,924
9210,855,0,240,1095
9211,122,0,407,529
9212,587,0,779,1366
9213,794,0,680,1474
9214,324,0,451,775
9215,221,0,705,926
9216,620,0,898,1518
9217,108,0,966,1074
9218,230,0,879,1109
9219,403,0,454,857
9220,149,0,701,850
9221,210,0,225,435
9222,697,0,544,1241
9223,131,0,870,1001
9224,500,0,776,1276
9225,395,0,124,519
9226,840,0,274,1114
9227,334,0,929,1263
9228,395,0,391,786
9229,867,0,848,1715
9230,545,0,90,635
9231,195,0,969,1164
9232,974,0,753,1727
9233,542,0,259,801
9234,15,0,519,534
9235,943,0,908,1851
9236,926,0,54,980
9237,349,0,796,1145
9238,238,0,883,1121
9239,605,0,467,1072
9240,265,0,866,1131
9241,796,0,734,1530
9242,497,0,14,511
9243,865,0,430,1295
9244,847,0,444,1291
9245,63,0,803,866
9246,538,0,591,1129
9247,891,0,429,1320
9248,953,0,348,1301
9249,687,0,466,1153
9250,321,0,420,741
9251,414,0,718,1132
9252,932,0,181,1113
9253,735,0,396,1131
9254,366,0,303,669
9255,302,0,450,752
9256,960,0,68,1028
9257,504,0,453,957
9258,50,0,777,827
9259,64,0,802,866
9260,213,0,788,1001
9261,689,0,949,1638
9262,598,0,427,1025
9263,432,0,446,878
9264,85,0,305,390
9265,914,0,555,1469
9266,835,0,578,1413
9267,929,0,948,1877
9268,806,0,895,1701
9269,424,0,510,934
9270,26,0,803,829
9271,14,0,444,458
9272,686,0,464,1150
9273,142,0,448,590
9274,926,0,340,1266
9275,370,0,316,686
9276,608,0,434,1042
9277,534,0,759,1293
9278,982,0,166,1148
9279,328,0,104,432
9280,203,0,252,455
9281,343,0,991,1334
9282,82,0,936,1018
9283,771,0,391,1162
9284,11,0,854,865
9285,312,0,521,833
9286,449,0,368,817
9287,984,0,678,1662
9288,507,0,507,1014
9289,172,0,452,624
9290,936,0,94,1030
9291,34,0,493,527
9292,270,0,697,967
9293,152,0,208,360
9294,271,0,359,630
9295,133,0,110,243
9296,461,0,750,1211
9297,965,0,605,1570
9298,518,0,676,1194
9299,733,0,641,1374
9300,447,0,59,506
9301,717,0,902,1619
9302,980,0,939,1919
9303,234,0,245,479
9304,165,0,430,595
9305,120,0,440,560
9306,533,0,42,575
9307,76,0,270,346
9308,571,0,997,1568
9309,838,0,561,1399
9310,897,0,882,1779
9311,360,0,303,663
9312,796,0,373,1169
9313,399,0,991,1390
9314,97,0,989,1086
9315,7,0,775,782
9316,102,0,254,356
9317,29,0,634,663
9318,58,0,450,508
9319,165,0,258,423
9320,497,0,805,1302
9321,990,0,326,1316
9322,418,0,797,1215
9323,147,0,595,742
9324,633,0,158,791
9325,741,0,156,897
9326,900,0,370,1270
9327,260,0,529,789
9328,374,0,897,1271
9329,240,0,918,1158
9330,326,0,613,939
9331,433,0,46,479
9332,574,0,600,1174
9333,368,0,744,1112
9334,698,0,565,1263
9335,410,0,706,1116
9336,305,0,20,325
9337,891,0,215,1106
9338,716,0,131,847
9339,109,0,835,944
9340,989,0,500,1489
9341,934,0,898,1832
9342,108,0,632,740
9343,782,0,826,1608
9344,116,0,995,1111
9345,673,0,269,942
9346,451,0,870,1321
9347,358,0,29,387
9348,9,0,123,132
9349,887,0,100,987
9350,397,0,152,549
9351,807,0,859,1666
9352,604,0,375,979
9353,919,0,421,1340
9354,299,0,924,1223
9355,214,0,175,389
9356,200,0,269,469
9357,707,0,215,922
9358,789,0,902,1691
9359,586,0,492,1078
9360,371,0,160,531
9361,302,0,963,1265
9362,172,0,110,282
9363,78,0,325,403
9364,363,0,77,440
9365,132,0,2,134
9366,348,0,360,708
9367,664,0,282,946
9368,13,0,492,505
9369,156,0,677,833
9370,16,0,444,460
9371,534,0,533,1067
9372,288,0,123,411
9373,201,0,520,721
9374,773,0,159,932
9375,482,0,718,1200
9376,543,0,220,763
9377,634,0,181,815
9378,309,0,400,709
9379,867,0,566,1433
9380,474,0,398,872
9381,696,0,322,1018
9382,807,0,293,1100
9383,751,0,844,1595
9384,865,0,735,1600
9385,606,0,874,1480
9386,148,0,819,967
9387,726,0,674,1400
9388,497,0,440,937
9389,312,0,637,949
9390,726,0,915,1641
9391,452,0,475,927
9392,103,0,294,397
9393,178,0,56,234
9394,803,0,269,1072
9395,184,0,894,1078
9396,146,0,623,769
9397,363,0,864,1227
9398,673,0,746,1419
9399,898,0,464,1362
9400,635,0,753,1388
9401,177,0,403,580
9402,889,0,344,1233
9403,436,0,60,496
9404,291,0,106,397
9405,373,0,471,844
9406,838,0,721,1559
9407,541,0,412,953
9408,623,0,904,1527
9409,945,0,141,1086
9410,965,0,255,1220
9411,686,0,119,805
9412,905,0,253,1158
9413,175,0,304,479
9414,612,0,654,1266
9415,767,0,289,1056
9416,196,0,804,1000
9417,927,0,721,1648
9418,590,0,961,1551
9419,734,0,398,1132
9420,201,0,338,539
9421,471,0,275,746
9422,88,0,681,769
9423,94,0,659,753
9424,468,0,827,1295
9425,848,0,416,1264
9426,451,0,303,754
9427,818,0,201,1019
9428,1,0,326,327
9429,888,0,782,1670
9430,43,0,201,244
9431,899,0,564,1463
9432,87,0,234,321
9433,882,0,783,1665
9434,513,0,324,837
9435,678,0,378,1056
9436,56,0,114,170
9437,269,0,645,914
9438,213,0,578,791
9439,513,0,277,790
9440,450,0,640,1090
9441,427,0,528,955
9442,864,0,0,864
9443,419,0,311,730
9444,973,0,790,1763
9445,501,0,634,1135
9446,536,0,951,1487
9447,301,0,456,757
9448,962,0,417,1379
9449,606,0,624,1230
9450,289,0,550,839
9451,700,0,95,795
9452,648,0,462,1110
9453,256,0,966,1222
9454,158,0,419,577
9455,889,0,517,1406
9456,573,0,240,813
9457,227,0,374,601
9458,733,0,820,1553
9459,646,0,368,1014
9460,998,0,204,1202
9461,697,0,818,1515
9462,517,0,514,1031
9463,354,0,880,1234
9464,808,0,65,873
9465,265,0,668,933
9466,774,0,637,1411
9467,933,0,312,1245
9468,321,0,554,875
9469,598,0,815,1413
9470,569,0,787,1356
9471,341,0,84,425
9472,139,0,698,837
9473,37,0,761,798
9474,459,0,220,679
9475,275,0,307,582
9476,300,0,979,1279
9477,282,0,900,1182
9478,630,0,669,1299
9479,908,0,742,1650
9480,224,0,746,970
9481,979,0,738,1717
9482,838,0,521,1359
9483,99,0,46,145
9484,155,0,97,252
9485,472,0,773,1245
9486,330,0,534,864
9487,949,0,396,1345
9488,344,0,727,1071
9489,738,0,657,1395
9490,478,0,568,1046
9491,11,0,844,855
9492,184,0,225,409
9493,332,0,518,850
9494,856,0,564,1420
9495,665,0,732,1397
9496,397,0,28,425
9497,638,0,350,988
9498,826,0,709,1535
9499,828,0,763,1591
9500,357,0,644,1001
9501,686,0,315,1001
9502,724,0,256,980
9503,580,0,47,627
9504,55,0,307,362
9505,732,0,837,1569
9506,423,0,69,492
9507,342,0,226,568
9508,121,0,670,791
9509,629,0,37,666
9510,88,0,33,121
9511,994,0,650,1644
9512,249,0,220,469
9513,839,0,68,907
9514,867,0,852,1719
9515,782,0,274,1056
9516,838,0,551,1389
9517,826,0,790,1616
9518,220,0,275,495
9519,82,0,578,660
9520,580,0,710,1290
9521,341,0,213,554
9522,759,0,474,1233
9523,150,0,136,286
9524,101,0,849,950
9525,579,0,900,1479
9526,326,0,213,539
9527,442,0,813,1255
9528,622,0,351,973
9529,524,0,711,1235
9530,344,0,233,577
9531,657,0,324,981
9532,771,0,119,890
9533,479,0,635,1114
9534,730,0,553,1283
9535,476,0,437,913
9536,372,0,449,821
9537,500,0,777,1277
9538,55,0,466,521
9539,263,0,705,968
9540,809,0,159,968
9541,793,0,727,1520
9542,752,0,2,754
9543,779,0,102,881
9544,196,0,480,676
9545,609,0,969,1578
9546,272,0,781,1053
9547,622,0,139,761
9548,559,0,215,774
9549,572,0,4,576
9550,342,0,732,1074
9551,619,0,125,744
9552,578,0,406,984
9553,239,0,713,952
9554,742,0,952,1694
9555,636,0,769,1405
9556,482,0,982,1464
9557,996,0,925,1921
9558,204,0,31,235
9559,66,0,881,947
9560,363,0,566,929
9561,133,0,487,620
9562,481,0,448,929
9563,136,0,156,292
9564,895,0,644,1539
9565,744,0,550,1294
9566,435,0,2,437
9567,357,0,834,1191
9568,79,0,822,901
9569,967,0,523,1490
9570,161,0,83,244
9571,661,0,250,911
9572,401,0,124,525
9573,568,0,932,1500
9574,305,0,837,1142
9575,379,0,644,1023
9576,220,0,234,454
9577,528,0,269,797
9578,600,0,501,1101
9579,813,0,494,1307
9580,260,0,117,377
9581,642,0,795,1437
9582,239,0,490,729
9583,167,0,747,914
9584,705,0,40,745
9585,721,0,365,1086
9586,283,0,55,338
9587,379,0,804,1183
9588,68,0,418,486
9589,978,0,931,1909
9590,710,0,844,1554
9591,465,0,234,699
9592,981,0,126,1107
9593,663,0,957,1620
9594,840,0,948,1788
9595,512,0,584,1096
9596,467,0,171,638
9597,938,0,96,1034
9598,464,0,38,502
9599,60,0,753,813
9600,652,0,265,917
9601,234,0,877,1111
9602,421,0,435,856
9603,567,0,9,576
9604,469,0,441,910
9605,942,0,717,1659
9606,96,0,415,511
9607,486,0,249,735
9608,827,0,145,972
9609,417,0,715,1132
9610,418,0,950,1368
9611,458,0,868,1326
9612,520,0,205,725
9613,624,0,712,1336
9614,327,0,688,1015
9615,387,0,570,957
9616,358,0,246,604
9617,183,0,318,501
9618,857,0,62,919
9619,994,0,978,1972
9620,806,0,91,897
9621,616,0,726,1342
9622,987,0,62,1049
9623,494,0,844,1338
9624,405,0,263,668
9625,800,0,669,1469
9626,682,0,965,1647
9627,478,0,906,1384
9628,632,0,813,1445
9629,806,0,255,1061
9630,534,0,237,771
9631,792,0,650,1442
9632,838,0,64,902
9633,162,0,322,484
9634,717,0,74,791
9635,286,0,596,882
9636,706,0,807,1513
9637,490,0,680,1170
9638,124,0,155,279
9639,10,0,647,657
9640,517,0,292,809
9641,123,0,54,177
9642,130,0,409,539
9643,360,0,870,1230
9644,134,0,33,167
9645,576,0,894,1470
9646,884,0,520,1404
9647,629,0,354,983
9648,218,0,857,1075
9649,948,0,258,1206
9650,50,0,457,507
9651,993,0,412,1405
9652,561,0,418,979
9653,343,0,661,1004
9654,246,0,775,1021
9655,693,0,326,1019
9656,85,0,181,266
9657,364,0,967,1331
9658,405,0,480,885
9659,214,0,280,494
9660,669,0,469,1138
9661,597,0,737,1334
9662,89,0,278,367
9663,147,0,625,772
9664,676,0,396,1072
9665,174,0,659,833
9666,295,0,10,305
9667,849,0,365,1214
9668,235,0,871,1106
9669,423,0,592,1015
9670,584,0,165,749
9671,208,0,733,941
9672,861,0,466,1327
9673,414,0,609,1023
9674,165,0,322,487
9675,519,0,141,660
9676,973,0,392,1365
9677,951,0,656,1607
9678,593,0,919,1512
9679,140,0,241,381
9680,561,0,24,585
9681,56,0,181,237
9682,442,0,448,890
9683,673,0,989,1662
9684,936,0,910,1846
9685,364,0,752,1116
9686,739,0,983,1722
9687,369,0,144,513
9688,896,0,498,1394
9689,185,0,899,1084
9690,618,0,968,1586
9691,684,0,749,1433
9692,444,0,334,778
9693,210,0,810,1020
9694,340,0,337,677
9695,407,0,216,623
9696,978,0,20,998
9697,330,0,625,955
9698,693,0,516,1209
9699,245,0,899,1144
9700,999,0,387,1386
9701,148,0,539,687
9702,976,0,655,1631
9703,575,0,244,819
9704,405,0,362,767
9705,537,0,644,1181
9706,468,0,967,1435
9707,349,0,246,595
9708,401,0,291,692
9709,145,0,26,171
9710,569,0,313,882
9711,323,0,946,1269
9712,238,0,624,862
9713,723,0,365,1088
9714,609,0,411,1020
9715,748,0,157,905
9716,380,0,935,1315
9717,592,0,870,1462
9718,670,0,777,1447
9719,558,0,736,1294
9720,433,0,909,1342
9721,441,0,779,1220
9722,504,0,91,595
9723,567,0,863,1430
9724,205,0,404,609
9725,557,0,560,1117
9726,665,0,748,1413
9727,915,0,512,1427
9728,814,0,539,1353
9729,814,0,851,1665
9730,67,0,286,353
9731,698,0,894,1592
9732,755,0,48,803
9733,19,0,790,809
9734,150,0,833,983
9735,414,0,545,959
9736,370,0,342,712
9737,70,0,957,1027
9738,656,0,778,1434
9739,644,0,811,1455
9740,664,0,711,1375
9741,88,0,87,175
9742,495,0,894,1389
9743,528,0,938,1466
9744,263,0,390,653
9745,62,0,627,689
9746,940,0,153,1093
9747,646,0,233,879
9748,820,0,377,1197
9749,788,0,151,939
9750,146,0,407,553
9751,546,0,512,1058
9752,32,0,898,930
9753,344,0,374,718
9754,158,0,682,840
9755,346,0,801,1147
9756,871,0,410,1281
9757,119,0,197,316
9758,341,0,762,1103
9759,842,0,714,1556
9760,538,0,323,861
9761,300,0,661,961
9762,69,0,331,400
9763,786,0,732,1518
9764,487,0,956,1443
9765,527,0,90,617
9766,911,0,843,1754
9767,563,0,66,629
9768,671,0,81,752
9769,936,0,387,1323
9770,859,0,776,1635
9771,14,0,3,17
9772,362,0,776,1138
9773,781,0,753,1534
9774,145,0,460,605
9775,357,0,410,767
9776,333,0,813,1146
9777,987,0,426,1413
9778,907,0,938,1845
9779,625,0,384,1009
9780,664,0,616,1280
9781,861,0,291,1152
9782,358,0,667,1025
9783,707,0,197,904
9784,978,0,997,1975
9785,220,0,122,342
9786,641,0,465,1106
9787,128,0,773,901
9788,616,0,352,968
9789,792,0,414,1206
9790,865,0,19,884
9791,421,0,920,1341
9792,553,0,965,1518
9793,952,0,834,1786
9794,262,0,161,423
9795,22,0,692,714
9796,143,0,623,766
9797,451,0,128,579
9798,799,0,188,987
9799,960,0,677,1637
9800,711,0,417,1128
9801,937,0,695,1632
9802,12,0,492,504
9803,544,0,468,1012
9804,501,0,707,1208
9805,194,0,550,744
9806,582,0,328,910
9807,739,0,162,901
9808,223,0,505,728
9809,825,0,396,1221
9810,260,0,379,639
9811,916,0,341,1257
9812,718,0,722,1440
9813,617,0,649,1266
9814,28,0,149,177
9815,67,0,794,861
9816,210,0,862,1072
9817,121,0,514,635
9818,747,0,266,1013
9819,702,0,998,1700
9820,64,0,465,529
9821,118,0,433,551
9822,78,0,329,407
9823,609,0,480,1089
9824,872,0,258,1130
9825,673,0,983,1656
9826,380,0,765,1145
9827,773,0,85,858
9828,887,0,893,1780
9829,435,0,477,912
9830,289,0,194,483
9831,279,0,784,1063
9832,661,0,514,1175
